setsize,orient_1,orient_2,position_1,position_2,contrast,test,testorient,correctresp,subject,resp,respRT,conf,confRT
1,4,,2,,0.8,1,NaN,5,2,5,0,3,1.72309708595276
2,86,6,2,3,0.8,3,6,4,2,1,1.76316809654236,3,0.907233953475952
1,96,,1,,0.8,4,NaN,5,2,5,0,3,1.00355386734009
2,82,12,1,2,0.8,2,12,4,2,5,2.9635751247406,2,1.29171204566956
1,356,,4,,0.5,4,356,1,2,1,1.66786193847656,2,0.939804077148438
2,350,350,3,4,0.8,2,NaN,5,2,5,0,2,1.67609405517578
2,14,84,3,4,0.8,3,14,4,2,5,1.47624707221985,2,1.03613996505737
2,94,100,3,4,0.5,1,NaN,5,2,1,1.76440000534058,2,0.428198099136353
1,4,,1,,0.5,2,NaN,5,2,5,1.04475593566895,3,1.26058793067932
2,356,82,2,4,0.8,2,356,1,2,3,1.76475381851196,1,1.99083685874939
1,98,,2,,0.8,1,NaN,5,2,5,1.52478289604187,2,0.940791130065918
1,102,,3,,0.5,3,102,3,2,1,1.90888810157776,2,1.6772141456604
2,102,102,1,4,0.8,2,NaN,5,2,5,1.82928705215454,3,0.76515007019043
2,8,10,1,2,0.8,4,NaN,5,2,4,1.18942308425903,2,0.637609958648682
2,104,350,2,3,0.5,2,104,3,2,3,0.901409864425659,NaN,0
1,84,,2,,0.5,1,NaN,5,2,5,1.07773399353027,3,0.717781066894531
2,76,78,2,3,0.5,3,78,2,2,4,2.99153590202332,2,1.90193796157837
2,10,14,2,4,0.5,3,NaN,5,2,5,1.99027991294861,2,1.90207314491272
2,100,102,2,4,0.8,4,102,3,2,3,1.59028601646423,NaN,0
1,104,,4,,0.8,4,104,3,2,5,1.73447179794312,2,0.366331100463867
1,96,,1,,0.8,1,96,3,2,3,0.710536956787109,3,0.798553943634033
2,356,350,1,2,0.5,4,NaN,5,2,3,1.2350709438324,1,0.531589984893799
1,86,,1,,0.5,1,86,2,2,2,1.07524013519287,2,1.41942405700684
2,86,356,3,4,0.8,3,86,2,2,2,2.08354687690735,1,1.70744395256042
1,12,,4,,0.8,4,12,4,2,4,1.50777888298035,2,1.05160713195801
1,94,,3,,0.8,4,NaN,5,2,5,1.98796391487122,2,0.571911096572876
1,100,,2,,0.5,2,100,3,2,3,0.931761980056763,2,0.684317111968994
1,96,,1,,0.8,1,96,3,2,3,0.868099927902222,2,0.972157001495361
1,76,,4,,0.5,4,76,2,2,2,1.79655599594116,2,0.780400037765503
2,104,96,1,2,0.8,2,96,3,2,2,0.756916046142578,1,1.62867021560669
1,354,,2,,0.5,4,NaN,5,2,1,1.74871611595154,2,1.64467287063599
1,102,,2,,0.5,2,102,3,2,2,2.18082213401794,1,1.46909499168396
1,12,,4,,0.8,1,NaN,5,2,4,1.30098795890808,1,1.16512489318848
2,94,76,2,3,0.8,3,76,2,2,4,1.0932469367981,NaN,0
2,352,350,2,4,0.8,1,NaN,5,2,5,1.3656120300293,2,1.77356386184692
1,14,,2,,0.8,3,NaN,5,2,5,0,3,0.685779094696045
1,352,,1,,0.8,1,352,1,2,1,0.901771068572998,3,1.58201193809509
1,100,,3,,0.8,1,NaN,5,2,5,0,2,1.05421185493469
1,78,,4,,0.8,4,78,2,2,1,2.98206496238708,1,1.39008092880249
1,346,,3,,0.8,4,NaN,5,2,5,0.886409997940063,3,0.862319946289062
1,10,,4,,0.5,1,NaN,5,2,5,1.19036889076233,NaN,0
1,98,,1,,0.8,1,98,3,2,3,1.62287497520447,2,0.894791126251221
1,348,,4,,0.8,4,348,1,2,1,0.614790916442871,3,0.654816150665283
2,14,12,2,3,0.8,1,NaN,5,2,5,1.99084091186523,1,1.21497511863708
2,10,84,1,2,0.5,4,NaN,5,2,5,2.55127692222595,1,1.50324392318726
1,4,,1,,0.8,4,NaN,5,3,5,0.639977216720581,3,1.03233098983765
1,96,,2,,0.8,2,96,3,3,3,1.06407713890076,3,0.916258811950684
1,8,,3,,0.5,3,8,4,3,4,1.30433201789856,3,0.676713943481445
2,86,354,1,3,0.8,1,86,2,3,3,1.38436603546143,2,1.31670188903809
1,10,,1,,0.5,1,10,4,3,4,0.744755029678345,2,1.10881209373474
1,82,,4,,0.5,4,82,2,3,2,1.14487314224243,3,0.981047868728638
2,102,352,1,4,0.5,1,102,3,3,2,1.3212730884552,1,0.821503877639771
2,10,86,2,4,0.5,3,NaN,5,3,5,0,3,0.805441856384277
1,100,,2,,0.8,4,NaN,5,3,5,1.12937307357788,2,0.933995008468628
1,104,,4,,0.5,4,104,3,3,3,0.873817205429077,3,0.758155822753906
1,104,,3,,0.8,3,104,3,3,3,1.1141529083252,3,1.30207204818726
2,352,10,1,2,0.5,2,10,4,3,4,1.91405296325684,2,0.950581073760986
2,348,10,2,3,0.8,3,10,4,3,4,1.48241806030273,2,1.04651212692261
2,104,356,1,2,0.5,1,104,3,3,5,2.99742102622986,1,1.38303208351135
1,346,,3,,0.5,3,346,1,3,1,0.842825889587402,3,0.998919010162354
2,98,14,2,3,0.8,1,NaN,5,3,5,0,3,0.775131225585938
2,346,10,1,4,0.5,2,NaN,5,3,5,0,3,0.759714126586914
1,356,,4,,0.8,4,356,1,3,4,0.811277151107788,1,0.775911092758179
1,348,,4,,0.8,4,348,1,3,1,0.827838897705078,3,0.695897102355957
2,14,98,3,4,0.5,2,NaN,5,3,5,0,3,0.760038137435913
1,346,,4,,0.8,2,NaN,5,3,5,1.0681848526001,3,0.568459987640381
2,80,104,3,4,0.8,4,104,3,3,3,1.30818581581116,3,0.760384082794189
1,76,,3,,0.5,3,76,2,3,2,0.668354034423828,3,0.568536996841431
2,76,98,3,4,0.5,4,98,3,3,3,1.21243190765381,1,0.760965824127197
1,10,,3,,0.8,2,NaN,5,3,5,0,3,0.660356998443604
1,6,,1,,0.5,4,NaN,5,3,5,0,3,0.699980974197388
2,354,80,3,4,0.5,2,NaN,5,3,5,0,3,0.859990835189819
1,8,,3,,0.5,2,NaN,5,3,5,0,3,0.636319160461426
2,12,96,2,4,0.5,1,NaN,5,3,5,0,3,0.71635103225708
2,86,354,2,3,0.5,1,NaN,5,3,5,0.916527986526489,3,1.02050304412842
2,10,14,1,4,0.5,1,10,4,3,4,1.73276305198669,1,0.657010078430176
2,80,78,2,3,0.8,3,78,2,3,2,0.932910919189453,1,0.860875844955444
1,356,,4,,0.5,1,NaN,5,3,5,0,3,0.73311185836792
2,12,348,1,2,0.5,1,12,4,3,4,2.21337199211121,2,1.93373203277588
1,100,,1,,0.5,2,NaN,5,3,5,1.01351690292358,3,0.573495149612427
1,94,,4,,0.5,1,NaN,5,3,5,1.06198501586914,3,1.59784579277039
2,352,346,2,3,0.5,1,NaN,5,3,5,0,3,0.782009840011597
1,6,,3,,0.5,3,6,4,3,4,1.3341760635376,2,0.670303106307983
2,356,84,1,3,0.8,4,NaN,5,3,5,1.4944429397583,1,0.878408908843994
2,356,84,1,3,0.5,4,NaN,5,3,5,0,3,0.686639070510864
1,78,,4,,0.5,1,NaN,5,3,5,0,3,0.686975955963135
1,100,,2,,0.8,3,NaN,5,3,5,0,3,0.799398899078369
1,84,,4,,0.8,4,84,2,3,2,1.47953414916992,3,1.45519304275513
1,14,,3,,0.8,2,NaN,5,3,5,0,2,0.703528165817261
2,98,8,1,2,0.5,2,8,4,3,4,1.71957898139954,2,1.15174102783203
2,354,4,2,4,0.5,1,NaN,5,3,5,0,3,0.639871120452881
1,98,,2,,0.5,1,NaN,5,3,5,1.31986594200134,1,0.976063966751099
1,14,,1,,0.8,1,14,4,3,4,0.856219053268433,3,0.640208005905151
1,14,,1,,0.8,1,14,4,3,4,0.269091129302979,1,0.502811908721924
1,84,,4,,0.8,4,84,2,3,2,0.806221961975098,3,0.574302911758423
1,86,,1,,0.5,3,NaN,5,3,5,0,2,1.23041200637817
1,356,,2,,0.5,2,356,1,3,1,0.774616003036499,2,0.718947887420654
2,102,78,1,4,0.5,2,NaN,5,3,5,0,3,0.638967037200928
2,98,100,1,2,0.8,4,NaN,5,3,5,0,3,1.13523602485657
2,352,8,1,3,0.8,3,8,4,3,4,1.36716198921204,2,0.84721302986145
2,96,96,3,4,0.8,3,96,3,3,3,0.887391090393066,2,0.847385883331299
1,96,,3,,0.5,1,NaN,5,3,5,1.01557612419128,3,0.575931072235107
2,82,348,1,3,0.8,2,NaN,5,3,5,0,3,0.879940986633301
1,96,,1,,0.5,2,NaN,5,3,5,0,3,0.640298843383789
2,104,354,2,4,0.5,2,104,3,3,2,2.2003390789032,1,0.656179904937744
1,84,,4,,0.5,3,NaN,5,3,5,0,3,0.688545942306519
1,78,,4,,0.8,3,NaN,5,3,5,0,3,0.784754991531372
1,352,,1,,0.8,1,352,1,3,1,1.6089460849762,3,0.609171152114868
2,354,84,2,4,0.5,4,84,2,3,2,1.28936195373535,1,1.13707995414734
1,348,,1,,0.5,1,348,1,3,1,0.87333607673645,3,0.689529180526733
2,80,84,2,3,0.5,3,84,2,3,2,1.03359508514404,NaN,0
1,104,,1,,0.8,2,NaN,5,3,5,0,3,0.705728054046631
2,102,10,1,4,0.8,1,102,3,3,3,1.33780813217163,1,0.657920122146606
1,104,,1,,0.5,1,104,3,3,3,0.778105020523071,3,0.71050500869751
2,352,84,2,3,0.5,2,352,1,3,1,1.38636493682861,2,0.72662878036499
2,350,350,2,4,0.8,3,NaN,5,3,5,0,3,0.566691875457764
2,14,94,3,4,0.5,4,94,3,3,3,1.25880694389343,1,0.902917146682739
1,6,,1,,0.8,3,NaN,5,3,5,0,3,0.728257894515991
2,96,84,1,3,0.5,2,NaN,5,3,5,0.96800708770752,3,0.532263994216919
2,82,352,2,3,0.5,1,NaN,5,3,5,0,1,0.740338087081909
2,76,76,2,3,0.8,2,76,2,3,2,0.936356067657471,2,0.980873107910156
1,96,,2,,0.8,1,NaN,5,3,5,1.01659083366394,3,1.02892684936523
2,96,94,1,3,0.5,3,94,3,3,3,1.14471197128296,3,0.596999883651733
1,78,,3,,0.5,1,NaN,5,3,5,0,3,0.597433090209961
1,8,,1,,0.5,4,NaN,5,3,5,0,3,0.949648141860962
1,348,,4,,0.8,4,348,1,3,5,1.86537909507751,1,0.565616846084595
1,82,,2,,0.8,2,82,2,3,2,1.27361989021301,3,0.662079095840454
1,14,,1,,0.8,1,14,4,3,4,0.825670003890991,3,0.789999961853027
1,82,,1,,0.5,4,NaN,5,3,5,0,3,0.822375059127808
1,6,,4,,0.8,1,NaN,5,3,5,1.22628593444824,3,1.06260919570923
2,348,6,1,2,0.8,3,NaN,5,3,5,0,1,0.710608959197998
2,78,84,2,4,0.8,2,78,2,3,2,1.00254201889038,1,1.11072587966919
1,76,,3,,0.8,3,76,2,3,2,0.93872594833374,3,0.823117017745972
1,354,,4,,0.5,4,354,1,3,1,1.69109106063843,2,0.999644041061401
1,346,,3,,0.5,1,NaN,5,3,5,0,3,1.04766392707825
1,14,,2,,0.8,4,NaN,5,3,5,1.06745982170105,3,0.903680086135864
2,356,14,3,4,0.8,4,14,4,3,4,1.78758907318115,2,0.743907928466797
2,4,4,3,4,0.8,3,4,4,3,4,1.19580793380737,2,0.727992057800293
2,76,80,1,2,0.8,3,NaN,5,3,5,0.972095966339111,3,0.776267051696777
1,78,,2,,0.8,2,78,2,3,5,2.38018608093262,1,0.584347009658813
2,354,350,1,2,0.8,4,NaN,5,3,5,1.10457396507263,2,1.44874000549316
2,94,10,2,3,0.8,4,NaN,5,3,5,0.390082120895386,3,0.559638977050781
2,10,84,1,2,0.8,3,NaN,5,3,5,1.08741688728333,3,0.871658086776733
1,354,,2,,0.8,3,NaN,5,3,2,1.05580282211304,1,0.967880010604858
1,104,,1,,0.5,1,104,3,3,3,1.00769591331482,3,0.951839208602905
1,86,,4,,0.5,4,86,2,3,2,0.71993613243103,3,0.80797815322876
2,100,84,1,4,0.8,4,84,2,3,2,0.848464965820312,1,1.08040499687195
2,100,76,2,3,0.5,1,NaN,5,3,5,1.05629014968872,3,0.664545059204102
2,348,86,1,2,0.5,2,86,2,3,2,1.05648684501648,1,0.856600046157837
2,348,14,3,4,0.5,1,NaN,5,3,5,0,3,0.889025926589966
2,100,102,1,4,0.8,2,NaN,5,3,5,0.881059885025024,3,0.728917837142944
1,4,,4,,0.8,1,NaN,5,3,5,1.02518320083618,3,0.697095155715942
2,96,352,1,4,0.8,2,NaN,5,3,5,0.977375984191895,3,0.681262969970703
1,10,,2,,0.8,2,10,4,3,4,1.84145593643188,3,0.569568872451782
1,82,,3,,0.5,4,NaN,5,3,5,0,3,1.00177001953125
2,354,76,1,2,0.5,4,NaN,5,3,5,0,2,0.698007822036743
2,84,78,2,4,0.5,2,84,2,3,3,1.74615907669067,1,0.666131019592285
1,82,,1,,0.8,2,NaN,5,3,5,0,1,1.25846219062805
1,12,,2,,0.8,2,12,4,3,4,1.28287792205811,3,0.714522123336792
1,76,,3,,0.5,4,NaN,5,3,5,0,3,1.41881704330444
2,350,86,2,3,0.5,2,350,1,3,5,0,1,0.602941989898682
1,348,,1,,0.8,1,348,1,3,1,1.68326091766357,3,1.51516890525818
1,102,,1,,0.8,3,NaN,5,3,5,0,3,0.667318105697632
2,350,346,2,3,0.5,1,NaN,5,3,5,0,3,0.859884023666382
2,10,356,1,4,0.8,3,NaN,5,3,5,1.04375720024109,3,0.971916913986206
2,102,354,3,4,0.5,2,NaN,5,3,5,0,2,0.547520875930786
1,82,,1,,0.8,2,NaN,5,3,5,1.05907797813416,3,0.538940191268921
1,94,,1,,0.5,2,NaN,5,3,5,0.931327104568481,3,0.971472978591919
1,356,,3,,0.8,3,356,1,3,1,1.07523703575134,3,0.667656898498535
2,352,354,1,3,0.8,2,NaN,5,3,NaN,0,1,1.59583806991577
1,350,,2,,0.5,2,350,1,3,1,0.675600051879883,1,0.667998075485229
2,12,352,2,4,0.5,3,NaN,5,3,5,0,3,0.828230142593384
2,98,96,1,4,0.5,1,98,3,3,2,1.65203714370728,1,0.700125932693481
2,356,4,1,3,0.5,3,4,4,3,4,1.31641221046448,2,0.652376890182495
2,348,94,1,4,0.5,2,NaN,5,3,5,0,3,1.02066087722778
2,354,82,1,3,0.8,3,82,2,3,5,0,1,0.652781963348389
2,84,350,3,4,0.8,3,84,2,3,2,1.34889388084412,2,0.65299391746521
2,8,356,3,4,0.8,1,NaN,5,3,5,0.997205018997192,3,0.74931788444519
2,14,86,1,4,0.8,4,86,2,3,2,1.17358994483948,1,0.637628078460693
2,10,86,1,4,0.5,3,NaN,5,3,5,0,3,0.717528104782104
1,8,,3,,0.5,3,8,4,3,4,0.677830934524536,3,0.733973026275635
1,78,,4,,0.8,4,78,2,3,2,1.09413814544678,3,0.590289115905762
2,354,86,2,4,0.8,4,86,2,3,2,1.81419992446899,1,0.654500961303711
2,102,14,3,4,0.8,1,NaN,5,3,5,0,3,0.878535032272339
1,76,,2,,0.8,2,76,2,3,2,0.950740098953247,3,0.750753164291382
1,352,,4,,0.5,1,NaN,5,3,5,1.07883310317993,3,0.639028072357178
1,94,,2,,0.8,1,NaN,5,3,5,0,3,0.750910043716431
1,348,,4,,0.5,4,348,1,3,1,1.79910397529602,3,0.927112102508545
1,98,,3,,0.8,2,NaN,5,3,5,0,3,0.687426090240479
2,104,352,1,4,0.5,4,352,1,3,1,1.44606709480286,1,0.655847072601318
2,100,98,2,4,0.5,4,98,3,3,2,1.06734013557434,1,0.615463018417358
1,356,,3,,0.8,4,NaN,5,3,5,0,3,0.583620071411133
2,82,96,3,4,0.5,3,82,2,3,4,1.45197296142578,2,0.66375994682312
1,354,,1,,0.5,1,354,1,3,1,0.747738122940063,3,0.712442874908447
2,80,356,2,4,0.5,4,356,1,3,3,2.62031984329224,1,0.82430100440979
2,100,8,3,4,0.5,3,100,3,3,3,1.21209406852722,2,0.696584939956665
1,346,,4,,0.5,4,346,1,3,1,1.62862300872803,3,0.600841045379639
2,354,10,2,3,0.8,1,NaN,5,3,5,1.08475399017334,3,0.584689855575562
1,86,,3,,0.5,3,86,2,3,2,1.42514896392822,3,1.19301009178162
2,350,76,1,3,0.8,3,76,2,3,2,1.37715601921082,2,0.969166040420532
2,14,12,1,4,0.8,4,12,4,3,4,1.63330507278442,1,0.921389102935791
1,4,,2,,0.5,2,4,4,3,4,1.29755997657776,3,1.20977401733398
1,4,,2,,0.8,3,NaN,5,3,5,0.897759914398193,3,0.761797904968262
2,350,8,1,3,0.5,4,NaN,5,3,5,0,3,0.538118124008179
2,350,6,2,4,0.8,4,6,4,3,4,1.7785861492157,1,0.698502063751221
2,104,80,1,2,0.8,3,NaN,5,3,5,0,3,0.826433181762695
1,102,,3,,0.5,1,NaN,5,3,5,0,3,0.938968896865845
2,14,86,1,4,0.8,2,NaN,5,3,5,1.04313182830811,3,0.746951103210449
2,352,80,1,2,0.5,4,NaN,5,3,5,1.42694592475891,1,1.46734690666199
1,6,,3,,0.5,1,NaN,5,3,5,0,3,0.555404901504517
1,12,,2,,0.5,2,12,4,3,4,1.58747911453247,3,0.69940710067749
2,96,76,1,3,0.8,2,NaN,5,3,5,0,3,0.539755821228027
1,6,,2,,0.8,2,6,4,3,4,1.69987392425537,3,0.620099067687988
1,96,,3,,0.8,3,96,3,3,3,1.14329314231873,3,0.639407157897949
2,84,14,1,3,0.8,3,14,4,3,4,1.48711705207825,3,0.695245027542114
1,100,,1,,0.8,2,NaN,5,3,5,0,3,0.759561777114868
1,100,,2,,0.8,4,NaN,5,3,5,0,2,0.759419202804565
1,354,,3,,0.5,2,NaN,5,3,5,0,3,1.62379503250122
1,80,,2,,0.8,2,80,2,3,2,1.23209190368652,2,0.775825023651123
2,96,354,2,4,0.5,4,354,1,3,1,1.56804490089417,1,0.840430021286011
2,86,356,2,4,0.8,3,NaN,5,3,5,1.07247114181519,3,0.856571912765503
1,4,,4,,0.5,2,NaN,5,3,5,0,3,0.952763080596924
2,6,96,2,3,0.8,2,6,4,3,4,1.63261294364929,3,0.808782815933228
1,78,,4,,0.5,4,78,2,3,2,0.849048137664795,3,0.808960914611816
2,356,84,2,3,0.8,4,NaN,5,3,5,0,3,0.729069948196411
1,104,,2,,0.5,4,NaN,5,3,5,0,3,1.17753314971924
2,86,96,1,3,0.8,3,96,3,3,3,1.39344191551208,3,1.14579796791077
2,80,14,1,2,0.5,4,NaN,5,3,5,0.929617881774902,3,0.873768091201782
2,96,100,2,4,0.8,3,NaN,5,3,5,0,3,0.650074005126953
1,6,,2,,0.8,3,NaN,5,3,5,0,3,0.858229160308838
2,82,346,1,3,0.5,3,346,1,3,1,1.61840200424194,3,0.666326999664307
1,104,,4,,0.8,4,104,3,3,3,0.834841012954712,2,0.730653047561646
2,354,104,3,4,0.8,4,104,3,3,3,1.25080990791321,3,0.874969005584717
1,86,,3,,0.5,2,NaN,5,3,5,0,3,0.891106128692627
2,96,100,1,2,0.8,2,100,3,3,3,1.47517085075378,2,0.859148025512695
1,8,,2,,0.8,3,NaN,5,3,5,0,3,0.827678918838501
2,82,356,1,2,0.5,1,82,2,3,2,1.49183702468872,2,0.731379985809326
2,80,350,1,2,0.8,2,350,1,4,1,1.00368094444275,2,1.96673202514648
1,350,,1,,0.5,1,350,1,4,1,1.05933403968811,3,0.955427169799805
1,98,,2,,0.8,2,98,3,4,3,0.931481122970581,3,1.08355402946472
2,84,348,1,4,0.8,2,NaN,5,4,5,0,3,0.683658838272095
1,346,,2,,0.8,4,NaN,5,4,5,0.883872985839844,3,1.40374708175659
2,96,80,3,4,0.5,3,96,3,4,3,1.28409886360168,3,0.619989156723022
1,104,,3,,0.5,3,104,3,4,3,1.22008800506592,3,0.556164979934692
1,98,,3,,0.8,2,NaN,5,4,5,0.932506084442139,3,0.444540977478027
2,346,94,1,3,0.5,2,NaN,5,4,5,1.18853497505188,3,0.524454116821289
1,102,,1,,0.8,1,102,3,4,3,0.852833986282349,3,0.620890140533447
2,102,346,2,4,0.8,3,NaN,5,4,5,1.25298094749451,3,0.508889198303223
2,100,78,2,4,0.5,2,100,3,4,4,2.03709697723389,2,0.813185930252075
1,98,,3,,0.5,4,NaN,5,4,5,1.12517213821411,3,1.14911103248596
1,348,,2,,0.5,3,NaN,5,4,5,1.06130194664001,3,1.26140213012695
1,76,,1,,0.5,4,NaN,5,4,5,1.04568481445312,3,0.557800769805908
2,76,76,3,4,0.8,2,NaN,5,4,5,1.10976409912109,3,0.893925905227661
1,104,,4,,0.5,4,104,3,4,3,0.837974071502686,3,0.49401593208313
1,4,,3,,0.8,1,NaN,5,4,5,1.23815584182739,3,0.814246892929077
2,4,346,2,3,0.8,3,346,1,4,1,1.47831916809082,3,0.814311981201172
1,82,,2,,0.5,4,NaN,5,4,5,0,3,0.574405908584595
1,348,,3,,0.5,1,NaN,5,4,5,0,3,0.542799949645996
1,14,,1,,0.8,4,NaN,5,4,5,1.0629940032959,3,1.37491989135742
1,8,,3,,0.5,3,8,4,4,4,1.1270158290863,3,0.910928010940552
1,82,,3,,0.5,2,NaN,5,4,5,1.07938289642334,3,0.671247005462646
2,352,348,2,3,0.5,4,NaN,5,4,5,0.459402084350586,3,0.751382827758789
2,78,350,1,4,0.8,2,NaN,5,4,5,0,3,1.38332390785217
1,96,,3,,0.5,3,96,3,4,3,0.687349796295166,3,0.615369081497192
2,348,354,2,4,0.5,1,NaN,5,4,5,0,3,0.83948802947998
1,350,,4,,0.8,4,350,1,4,1,1.48798084259033,2,1.59161305427551
2,86,94,2,3,0.8,1,NaN,5,4,5,1.10379099845886,3,0.551910877227783
2,76,100,2,3,0.8,2,76,2,4,2,1.75987315177917,3,0.79197096824646
2,86,348,2,4,0.8,1,NaN,5,4,5,1.02402400970459,3,0.728178977966309
1,356,,3,,0.8,4,NaN,5,4,5,1.02427196502686,3,0.792362928390503
1,94,,1,,0.5,1,94,3,4,3,0.848732948303223,3,0.968532085418701
2,94,86,1,2,0.5,1,94,3,4,3,1.072674036026,3,0.632642030715942
1,356,,4,,0.8,2,NaN,5,4,5,1.24889898300171,3,1.78485584259033
1,94,,2,,0.8,2,94,3,4,NaN,0,NaN,0
2,12,348,1,4,0.8,3,NaN,5,4,5,1.18515396118164,3,1.049232006073
1,356,,1,,0.8,4,NaN,5,4,5,1.00941300392151,3,0.601288080215454
2,96,76,1,3,0.8,4,NaN,5,4,5,1.24966192245483,3,0.92178201675415
2,4,86,1,3,0.8,4,NaN,5,4,5,1.04169321060181,3,1.14592504501343
1,76,,2,,0.5,3,NaN,5,4,5,1.04214215278625,3,0.777853965759277
2,6,96,1,2,0.8,4,NaN,5,4,5,1.01001691818237,3,0.698415994644165
1,78,,4,,0.8,2,NaN,5,4,5,1.1224901676178,3,0.858297824859619
2,4,84,1,2,0.5,2,84,2,4,2,1.53851985931396,2,0.746470928192139
2,4,354,2,3,0.8,2,4,4,4,4,1.63474297523499,1,1.61063694953918
2,6,10,2,4,0.8,4,10,4,4,4,1.93870687484741,2,0.602856159210205
2,350,348,1,2,0.8,3,NaN,5,4,5,1.15500092506409,3,0.635247945785522
2,80,98,1,2,0.8,4,NaN,5,4,5,0.439096927642822,3,0.499212026596069
2,352,104,2,4,0.8,3,NaN,5,4,5,0.882827997207642,3,0.650918006896973
1,94,,3,,0.5,2,NaN,5,4,5,0,3,0.571040153503418
2,10,12,1,2,0.5,4,NaN,5,4,5,0.995174884796143,3,0.699356079101562
1,98,,3,,0.5,3,98,3,4,3,0.883270025253296,3,0.843548774719238
1,80,,1,,0.5,1,80,2,4,2,0.755452871322632,3,0.651530027389526
2,102,10,1,2,0.8,3,NaN,5,4,5,1.07558917999268,3,0.555993795394897
2,6,86,2,3,0.5,3,86,2,4,1,1.45989608764648,2,0.572172880172729
1,8,,3,,0.8,3,8,4,4,4,0.916244029998779,2,0.780129194259644
1,14,,4,,0.8,2,NaN,5,4,5,0.964395999908447,3,0.540199041366577
1,78,,1,,0.5,1,78,2,4,2,0.932628154754639,3,0.764671087265015
2,80,104,2,3,0.8,1,NaN,5,4,5,0.836477994918823,3,0.572689056396484
1,80,,2,,0.5,4,NaN,5,4,5,1.18865203857422,3,1.03693008422852
1,4,,1,,0.8,1,4,4,4,1,0.900837898254395,2,1.16514611244202
2,8,354,2,4,0.5,2,8,4,4,4,2.22875308990479,2,0.845160007476807
2,352,104,1,4,0.5,1,352,1,4,1,1.49335694313049,2,0.733254909515381
2,82,86,3,4,0.5,3,82,2,4,2,1.30143094062805,2,0.749467134475708
2,348,6,1,3,0.8,2,NaN,5,4,5,1.02970910072327,3,0.557573795318604
2,10,350,1,4,0.5,4,350,1,4,1,2.21372509002686,3,1.95008397102356
2,10,348,1,4,0.5,2,NaN,5,4,5,0.949995040893555,3,0.542378187179565
1,10,,4,,0.8,4,10,4,4,4,1.07827496528625,3,0.686233997344971
1,8,,4,,0.8,4,8,4,4,4,1.33428406715393,3,1.05439186096191
2,76,78,1,4,0.5,1,76,2,4,2,1.27082300186157,2,0.60658597946167
1,100,,1,,0.5,1,100,3,4,3,0.85477614402771,3,0.558763027191162
2,82,80,2,3,0.8,2,82,2,4,2,0.796408891677856,2,0.402683973312378
2,354,348,1,3,0.5,2,NaN,5,4,5,0.866328954696655,3,0.538387060165405
2,8,356,3,4,0.5,3,8,4,4,4,1.04248213768005,2,0.506456851959229
1,98,,3,,0.5,2,NaN,5,4,5,0.690690994262695,3,0.538637161254883
2,76,102,1,3,0.5,4,NaN,5,4,5,0.994796991348267,3,0.522856950759888
1,78,,2,,0.5,4,NaN,5,4,5,0.898936033248901,3,0.522915840148926
2,12,8,3,4,0.5,3,12,4,4,1,2.38724303245544,1,0.667139053344727
1,10,,2,,0.8,2,10,4,4,4,0.995294094085693,3,0.55557107925415
2,94,356,2,3,0.5,2,94,3,4,4,1.68375396728516,2,0.50773811340332
1,10,,2,,0.5,1,NaN,5,4,5,1.12377715110779,3,0.84371280670166
1,356,,3,,0.8,4,NaN,5,4,5,1.04393482208252,3,0.87576699256897
1,14,,1,,0.5,2,NaN,5,4,5,0,3,0.524307012557983
1,4,,3,,0.5,1,NaN,5,4,5,1.04437398910522,3,0.588335990905762
1,348,,4,,0.5,3,NaN,5,4,5,1.02840900421143,3,0.796596050262451
2,354,6,1,4,0.8,4,6,4,4,1,1.52457618713379,2,0.460819959640503
1,6,,3,,0.8,4,NaN,5,4,5,1.0446560382843,3,0.556995153427124
1,84,,4,,0.8,4,84,2,4,2,0.789035081863403,3,0.700971841812134
2,86,4,2,4,0.8,2,86,2,4,3,0.869354009628296,2,0.701143980026245
1,102,,1,,0.8,1,102,3,4,3,0.821167945861816,3,0.98953104019165
2,100,354,2,3,0.8,1,NaN,5,4,5,1.06165409088135,3,0.477416038513184
1,78,,2,,0.8,2,78,2,4,2,0.757638931274414,3,0.942016839981079
1,6,,3,,0.8,1,NaN,5,4,5,1.02987599372864,3,0.653970003128052
1,76,,1,,0.5,1,76,2,4,2,1.01416110992432,3,0.509897947311401
1,352,,2,,0.8,4,NaN,5,4,5,1.46223592758179,3,0.782222032546997
2,356,94,1,3,0.8,3,94,3,4,3,1.03802013397217,2,0.572083950042725
1,354,,1,,0.8,3,NaN,5,4,5,0,3,0.435857057571411
1,346,,2,,0.8,2,346,1,4,1,0.83983302116394,3,0.515823841094971
2,94,6,1,3,0.8,2,NaN,5,4,5,0.887741088867188,3,0.431893825531006
2,86,348,3,4,0.5,4,348,1,4,3,1.64002299308777,2,0.900393009185791
2,80,6,3,4,0.8,3,80,2,4,1,1.22408294677734,3,1.23628902435303
1,354,,2,,0.5,1,NaN,5,4,5,0.968333005905151,3,0.836460113525391
2,346,86,1,3,0.5,3,86,2,4,1,1.30443096160889,2,0.484780073165894
1,350,,4,,0.5,4,350,1,4,1,0.952670812606812,3,0.724977970123291
2,356,100,2,4,0.8,4,100,3,4,3,1.89694285392761,3,0.821100950241089
2,82,8,1,4,0.5,1,82,2,4,2,1.17709994316101,NaN,0
