setsize,orient_1,orient_2,position_1,position_2,contrast,test,testorient,correctresp,subject,resp,respRT,conf,confRT
1,74,,1,,0.8,3,NaN,5,2,5,1.00438809394836,3,0.500577926635742
2,4,344,1,3,0.5,3,344,1,2,1,2.7148699760437,3,1.13849997520447
2,348,98,1,3,0.5,1,348,1,2,1,2.40460801124573,3,0.57273006439209
1,72,,2,,0.5,3,NaN,5,2,5,1.1710250377655,3,0.427249908447266
1,354,,3,,0.8,3,354,1,2,1,1.27144503593445,2,0.817034006118774
2,352,8,3,4,0.8,3,352,1,2,1,1.85051107406616,3,0.418555021286011
1,76,,4,,0.8,4,76,2,2,2,2.37273502349854,3,0.860457181930542
1,80,,4,,0.8,4,80,2,2,5,2.88274884223938,2,1.11480188369751
2,18,112,2,4,0.8,1,NaN,5,2,5,1.10086989402771,3,0.484966993331909
2,104,82,3,4,0.8,4,82,2,2,2,2.57120990753174,3,1.98935103416443
2,348,94,3,4,0.5,2,NaN,5,2,5,1.87704420089722,2,1.16934394836426
1,78,,2,,0.5,3,NaN,5,2,5,1.20348286628723,1,0.539448022842407
1,20,,1,,0.5,1,20,4,2,1,1.53339600563049,3,0.597817897796631
2,8,350,1,2,0.8,1,8,4,2,1,1.86773014068604,3,0.59578800201416
1,112,,1,,0.5,1,112,3,2,2,2.06985712051392,3,0.578167915344238
1,86,,2,,0.5,2,86,2,2,2,1.55604219436646,3,0.860131978988647
1,338,,4,,0.5,1,NaN,5,2,5,1.48601508140564,3,0.506468057632446
1,76,,2,,0.5,1,NaN,5,2,5,1.1644070148468,3,0.452747106552124
2,72,96,1,4,0.8,4,96,3,2,2,1.84649014472961,2,1.29867386817932
1,98,,2,,0.5,1,NaN,5,2,5,0,2,0.748839855194092
2,94,80,2,3,0.5,2,94,3,2,3,1.77475714683533,3,0.875022172927856
1,74,,4,,0.8,1,NaN,5,2,5,0,2,0.485221147537231
1,18,,4,,0.5,1,NaN,5,2,5,0,3,0.499604940414429
2,16,86,1,4,0.8,1,16,4,2,1,2.03739190101624,2,0.477349996566772
1,356,,4,,0.5,4,356,1,2,5,2.86349391937256,2,1.33965706825256
1,356,,1,,0.5,1,356,1,2,4,1.42175698280334,2,0.549980878829956
1,112,,3,,0.5,3,112,3,2,3,2.10373377799988,2,0.467952013015747
2,78,78,2,4,0.5,1,NaN,5,2,5,0.997947931289673,3,0.414033889770508
2,86,338,3,4,0.8,2,NaN,5,2,5,0.803717136383057,2,0.428486824035645
1,78,,4,,0.8,2,NaN,5,2,5,2.82587814331055,1,0.865965127944946
2,78,350,1,4,0.8,1,78,2,2,2,2.16430997848511,1,0.44400691986084
2,8,350,1,4,0.5,2,NaN,5,2,5,1.2185320854187,3,0.426430940628052
1,70,,1,,0.5,1,70,2,2,2,1.88440680503845,3,0.420238018035889
2,6,74,2,4,0.8,1,NaN,5,2,5,1.19476413726807,3,1.09090399742126
1,346,,3,,0.5,3,346,1,2,1,1.92463207244873,3,0.860667943954468
2,72,350,1,2,0.8,2,350,1,2,NaN,0,2,1.62726616859436
2,94,82,1,3,0.5,2,NaN,5,2,5,1.37306690216064,3,0.553243160247803
1,16,,3,,0.5,3,16,4,2,4,2.44329500198364,2,1.04361581802368
2,8,72,3,4,0.5,4,72,2,2,2,2.53327894210815,2,1.13779401779175
2,82,20,3,4,0.8,1,NaN,5,2,5,0,1,0.427880048751831
1,112,,4,,0.8,4,112,3,2,2,1.389897108078,3,0.39404296875
2,106,78,2,4,0.5,3,NaN,5,2,5,0,2,0.355978965759277
1,102,,1,,0.8,1,102,3,2,3,2.23036098480225,3,1.0262188911438
1,68,,2,,0.8,4,NaN,5,2,5,2.11638617515564,3,0.412286996841431
1,72,,4,,0.8,3,NaN,5,2,5,1.21459007263184,3,0.714666128158569
1,20,,3,,0.5,3,20,4,2,4,0.780549049377441,3,0.804655075073242
2,112,340,2,4,0.8,1,NaN,5,2,5,1.1269211769104,3,0.49888014793396
1,340,,1,,0.5,1,340,1,2,1,2.0848491191864,3,0.588901042938232
1,72,,3,,0.8,3,72,2,2,2,1.87093997001648,3,0.443439960479736
1,348,,3,,0.8,3,348,1,2,1,1.56511807441711,3,0.341257095336914
2,14,106,2,4,0.5,1,NaN,5,2,5,1.07927012443542,3,0.451516151428223
1,18,,4,,0.8,2,NaN,5,2,5,0,3,0.445838928222656
2,352,106,1,3,0.5,4,NaN,5,3,5,0.672881126403809,NaN,0
2,110,8,1,2,0.8,4,NaN,5,3,4,1.785649061203,1,1.28130483627319
1,352,,4,,0.5,1,NaN,5,3,5,1.60343885421753,3,0.831967115402222
1,6,,2,,0.5,2,6,4,3,4,2.41792893409729,2,1.11370706558228
2,106,4,2,3,0.5,1,NaN,5,3,5,1.05175995826721,3,0.679913997650146
2,72,6,3,4,0.5,1,NaN,5,3,5,1.27435493469238,2,0.722062110900879
1,72,,3,,0.8,4,NaN,5,3,5,1.50823402404785,3,1.0520601272583
1,78,,2,,0.5,1,NaN,5,3,5,0,2,1.45036888122559
1,4,,3,,0.8,3,4,4,3,4,1.18042707443237,3,0.996596813201904
1,110,,3,,0.8,4,NaN,5,3,5,1.37105512619019,2,1.33084893226624
2,22,84,2,3,0.8,2,22,4,3,1,1.5568699836731,2,1.19671297073364
1,94,,3,,0.5,3,94,3,3,1,2.16305208206177,3,1.83519697189331
1,8,,1,,0.8,4,NaN,5,3,5,1.69303297996521,3,0.485079050064087
1,82,,4,,0.5,1,NaN,5,3,5,1.17937207221985,3,0.675387859344482
2,338,352,2,4,0.8,1,NaN,5,3,5,0,2,1.22930479049683
1,106,,3,,0.8,3,106,3,3,1,2.40394496917725,3,0.955629825592041
2,76,340,3,4,0.8,2,NaN,5,3,5,0.973757982254028,NaN,0
1,110,,1,,0.5,1,110,3,3,NaN,0,2,1.33193898200989
2,4,20,3,4,0.8,2,NaN,5,3,5,1.30176281929016,2,1.82652521133423
2,84,346,1,4,0.8,1,84,2,3,3,1.50832390785217,3,0.764433860778809
2,106,352,1,3,0.5,2,NaN,5,3,2,2.25430703163147,1,1.43449902534485
1,86,,2,,0.5,4,NaN,5,3,3,0.988601922988892,2,0.629000902175903
2,68,338,2,4,0.5,3,NaN,5,3,5,1.14265513420105,3,1.32693099975586
2,102,110,3,4,0.5,3,102,3,3,2,1.73282885551453,2,0.589148998260498
1,348,,1,,0.5,1,348,1,3,NaN,0,3,0.722991943359375
1,110,,2,,0.5,2,110,3,3,4,0.780391931533813,3,0.628499984741211
2,18,94,1,3,0.8,2,NaN,5,3,5,1.5425808429718,3,0.61071515083313
2,70,100,1,4,0.8,1,70,2,3,1,1.76484298706055,2,0.909055948257446
1,70,,2,,0.8,1,NaN,5,3,3,1.56718921661377,2,0.699460029602051
1,346,,3,,0.5,4,NaN,5,3,3,1.22921705245972,3,1.06141400337219
1,356,,1,,0.8,1,356,1,3,NaN,0,2,1.28352880477905
2,342,354,3,4,0.5,4,354,1,3,3,1.89350605010986,2,1.90152406692505
2,340,98,2,3,0.5,2,340,1,3,1,2.70359897613525,3,1.4357328414917
2,108,12,2,4,0.5,4,12,4,3,4,1.37380599975586,1,0.549926996231079
2,108,350,2,3,0.8,1,NaN,5,3,5,1.04806399345398,3,0.852398872375488
2,18,8,1,3,0.5,2,NaN,5,3,5,1.44638514518738,3,0.718369007110596
2,76,108,1,3,0.5,2,NaN,5,3,4,2.6242470741272,3,1.45230388641357
2,16,340,2,3,0.5,3,340,1,3,4,1.11851692199707,NaN,0
2,84,6,1,2,0.8,4,NaN,5,3,3,1.928466796875,1,1.33266806602478
1,80,,1,,0.5,4,NaN,5,3,5,0,NaN,0
2,12,76,1,4,0.5,4,76,2,3,4,1.02476191520691,3,1.18096399307251
1,4,,2,,0.8,3,NaN,5,3,2,1.56716012954712,NaN,0
2,82,86,1,3,0.8,1,82,2,3,5,0,NaN,0
2,72,110,1,2,0.5,1,72,2,3,1,1.52731513977051,3,1.48733901977539
2,74,342,3,4,0.5,3,74,2,3,4,1.37743186950684,NaN,0
1,68,,4,,0.5,3,NaN,5,3,5,1.2637619972229,NaN,0
1,84,,1,,0.5,2,NaN,5,3,5,1.93403196334839,2,1.35001397132874
1,354,,1,,0.8,1,354,1,3,1,0.664283037185669,2,1.9360568523407
1,22,,1,,0.5,3,NaN,5,3,4,1.28570795059204,1,0.835280895233154
1,72,,3,,0.5,3,72,2,3,4,2.1408748626709,1,1.62120008468628
2,70,70,2,4,0.5,4,70,2,3,3,2.69480681419373,NaN,0
2,70,6,1,3,0.8,1,70,2,3,5,2.77314782142639,3,0.909187078475952
2,8,70,3,4,0.8,3,8,4,3,NaN,0,NaN,0
2,10,76,3,4,0.5,2,NaN,5,3,1,1.2935528755188,1,0.677356958389282
2,4,106,1,3,0.8,3,106,3,3,4,1.7994339466095,2,1.18791890144348
2,94,18,3,4,0.8,2,NaN,5,3,5,1.97391200065613,3,0.685940027236938
1,348,,2,,0.5,2,348,1,3,4,1.6957950592041,3,1.08409905433655
1,354,,4,,0.5,2,NaN,5,3,5,0,3,0.614073991775513
2,4,340,2,4,0.5,4,340,1,3,3,1.03231310844421,3,0.532708168029785
2,356,350,1,2,0.8,1,356,1,3,4,1.462397813797,3,0.830322980880737
2,4,350,2,4,0.5,3,NaN,5,3,5,1.45647501945496,3,0.957024097442627
1,346,,4,,0.5,3,NaN,5,3,5,1.11861705780029,3,0.694988012313843
1,106,,2,,0.8,3,NaN,5,3,2,2.07282400131226,2,1.55698990821838
2,94,350,1,2,0.8,4,NaN,5,3,3,1.54314589500427,3,1.00698590278625
2,68,100,2,4,0.8,3,NaN,5,3,3,2.03315901756287,2,1.14961004257202
2,354,74,1,3,0.5,1,354,1,3,5,1.75929403305054,3,0.759293794631958
2,70,4,2,4,0.8,2,70,2,3,5,1.62962508201599,1,1.98734498023987
1,350,,1,,0.8,4,NaN,5,3,3,2.13555407524109,2,1.32768893241882
1,342,,3,,0.5,3,342,1,3,1,1.90992617607117,3,1.08588886260986
2,16,106,2,3,0.5,4,NaN,5,3,3,0.783915996551514,3,0.712177991867065
1,106,,3,,0.5,4,NaN,5,3,5,2.07843208312988,3,1.22230410575867
1,346,,3,,0.5,2,NaN,5,3,1,1.4963550567627,1,0.784362077713013
1,112,,2,,0.5,2,112,3,3,2,1.28522515296936,3,1.71763706207275
1,6,,4,,0.5,1,NaN,5,3,4,1.99885201454163,3,0.711160898208618
2,86,94,1,4,0.8,1,86,2,3,3,0.893319845199585,3,1.46130108833313
2,342,352,1,4,0.8,2,NaN,5,3,5,1.68730306625366,3,1.08731412887573
2,20,72,1,2,0.5,2,72,2,3,1,1.89359402656555,3,0.637507915496826
2,106,12,1,3,0.5,2,NaN,5,3,5,1.75959181785583,3,0.807605028152466
2,8,104,2,4,0.8,3,NaN,5,3,5,1.56595897674561,3,0.757900953292847
1,354,,4,,0.8,4,354,1,3,4,0.776057958602905,3,0.719869136810303
1,350,,2,,0.5,2,350,1,3,1,2.15049290657043,3,0.798276901245117
1,108,,1,,0.8,3,NaN,5,3,5,0.928140878677368,3,0.616528987884521
1,350,,4,,0.8,4,350,1,3,1,2.62268900871277,3,0.774516105651855
2,340,110,2,3,0.8,4,NaN,5,3,5,1.86456298828125,1,0.816567897796631
2,74,106,1,3,0.5,2,NaN,5,3,5,1.38277792930603,1,1.72678399085999
2,8,8,3,4,0.8,2,NaN,5,3,3,1.87321805953979,2,0.488854169845581
1,20,,3,,0.5,4,NaN,5,3,3,2.49508309364319,1,0.887170076370239
2,68,72,2,4,0.5,3,NaN,5,3,5,1.33728504180908,2,1.36133813858032
2,102,340,2,4,0.8,2,102,3,3,5,1.81576108932495,2,0.575377941131592
1,102,,1,,0.5,4,NaN,5,3,5,1.04166197776794,3,0.521696090698242
1,16,,3,,0.5,3,16,4,3,3,2.20770215988159,3,0.615750074386597
1,12,,4,,0.8,4,12,4,3,4,1.51370215415955,3,0.742138862609863
2,104,74,2,3,0.8,4,NaN,5,3,5,1.03198099136353,3,0.768167972564697
2,356,344,3,4,0.5,2,NaN,5,3,5,1.28216195106506,3,1.51833486557007
1,102,,4,,0.8,4,102,3,3,3,2.33648085594177,3,0.952419996261597
1,350,,2,,0.5,2,350,1,3,1,1.4504280090332,3,0.710781097412109
1,74,,2,,0.5,2,74,2,3,1,0.674859046936035,1,1.43369388580322
2,104,70,2,4,0.8,2,104,3,3,3,1.73128819465637,3,0.959542989730835
2,96,346,1,4,0.8,3,NaN,5,3,5,2.24180102348328,2,1.11383104324341
1,76,,3,,0.8,4,NaN,5,3,5,1.2915370464325,NaN,0
2,104,108,1,4,0.5,3,NaN,5,3,5,1.22592902183533,1,0.977915048599243
2,82,72,2,3,0.8,1,NaN,5,3,5,1.09613394737244,1,0.960129022598267
2,70,104,1,2,0.8,1,70,2,3,3,1.98615097999573,1,1.1784610748291
2,84,20,2,3,0.8,4,NaN,5,3,5,0.796346187591553,NaN,0
1,94,,4,,0.8,3,NaN,5,3,5,1.72244787216187,1,0.914891004562378
1,72,,4,,0.8,4,72,2,3,3,1.49711894989014,3,0.673212051391602
2,110,76,1,2,0.8,3,NaN,5,3,4,1.68308591842651,2,1.32290101051331
2,96,112,1,4,0.8,2,NaN,5,3,5,1.21723580360413,3,0.809175968170166
1,354,,4,,0.5,4,354,1,3,3,1.30742120742798,NaN,0
2,344,350,1,2,0.8,4,NaN,5,3,5,1.24150800704956,3,0.545395851135254
1,106,,4,,0.5,1,NaN,5,3,3,2.00366902351379,2,1.29144287109375
1,350,,1,,0.5,1,350,1,3,1,2.37001395225525,2,1.03413796424866
1,86,,4,,0.5,1,NaN,5,3,5,1.40387105941772,3,1.1080961227417
2,94,106,3,4,0.8,3,94,3,3,3,1.51394891738892,2,1.36208891868591
2,98,96,2,3,0.8,4,NaN,5,3,5,0,3,1.27619504928589
2,108,72,3,4,0.8,3,108,3,3,4,2.09841179847717,1,1.62636303901672
1,348,,2,,0.8,4,NaN,5,3,5,0,NaN,0
1,74,,4,,0.8,4,74,2,3,NaN,0,NaN,0
1,22,,3,,0.8,3,22,4,3,4,1.20502996444702,3,0.716740846633911
2,74,16,1,4,0.5,3,NaN,5,3,5,1.20329403877258,3,0.731326103210449
2,84,70,1,2,0.8,3,NaN,5,3,5,2.34580707550049,2,1.57624506950378
2,96,10,1,2,0.8,2,10,4,3,4,2.09769701957703,2,0.974323034286499
1,96,,3,,0.5,2,NaN,5,3,5,2.1762170791626,1,0.84011697769165
1,82,,1,,0.8,2,NaN,5,3,5,1.05021810531616,3,0.582559108734131
2,104,108,1,3,0.5,2,NaN,5,3,5,1.28842401504517,3,0.992509841918945
2,102,4,2,3,0.8,3,4,4,3,5,2.89842915534973,3,0.89485502243042
2,348,68,1,2,0.8,4,NaN,5,3,4,1.90472102165222,1,0.792742013931274
2,18,20,2,3,0.8,2,18,4,3,5,1.67475605010986,NaN,0
2,22,16,2,4,0.5,1,NaN,5,3,5,0,3,1.90499496459961
2,340,14,1,3,0.8,4,NaN,5,3,5,1.15506100654602,3,0.815542936325073
1,348,,2,,0.8,3,NaN,5,3,5,1.28139996528625,3,0.713414907455444
1,354,,2,,0.5,2,354,1,3,4,1.11548686027527,3,0.983705997467041
1,344,,3,,0.8,3,344,1,3,4,1.04996204376221,1,1.64972305297852
2,348,8,1,3,0.5,1,348,1,3,1,1.60378813743591,3,0.480034112930298
1,98,,4,,0.8,4,98,3,3,4,2.89839792251587,3,1.17810106277466
1,74,,1,,0.5,1,74,2,3,4,2.97212791442871,3,1.54455399513245
1,10,,1,,0.5,1,10,4,3,4,1.61041378974915,2,0.626394987106323
1,4,,2,,0.8,2,4,4,3,5,1.22029209136963,1,0.976867914199829
1,106,,2,,0.5,2,106,3,3,2,1.85866618156433,3,0.938898086547852
1,10,,2,,0.8,2,10,4,3,4,0.636945962905884,3,0.824897050857544
1,342,,1,,0.8,1,342,1,3,5,1.48291993141174,3,1.20278882980347
2,6,98,3,4,0.5,4,98,3,3,3,2.3249728679657,NaN,0
2,22,348,1,4,0.8,4,348,1,3,5,2.99299693107605,2,0.0593869686126709
1,340,,4,,0.5,1,NaN,5,3,5,1.98124098777771,3,0.793612003326416
1,96,,2,,0.8,2,96,3,3,1,1.07170295715332,3,0.905961036682129
2,348,14,1,3,0.5,2,NaN,5,3,5,1.26743388175964,2,0.736056089401245
1,104,,3,,0.5,2,NaN,5,3,3,1.05795001983643,3,0.6978919506073
2,68,110,3,4,0.8,3,68,2,3,4,1.77609920501709,1,0.904193878173828
1,18,,4,,0.5,4,18,4,3,4,0.970142126083374,3,0.914288997650146
1,80,,1,,0.5,1,80,2,3,3,1.38428688049316,3,1.98711204528809
1,76,,1,,0.5,2,NaN,5,3,5,1.01049017906189,3,0.778539896011353
1,20,,3,,0.8,3,20,4,3,4,0.912773847579956,3,1.62513208389282
2,342,100,2,4,0.8,2,342,1,3,4,1.210862159729,3,1.13906002044678
1,84,,4,,0.8,3,NaN,5,3,5,1.24089503288269,3,0.849339008331299
2,350,72,1,2,0.8,3,NaN,5,3,5,0.947293996810913,1,0.779114961624146
1,22,,3,,0.5,2,NaN,5,3,5,1.23332285881042,2,0.777414083480835
2,6,68,3,4,0.5,1,NaN,5,3,4,2.20329403877258,2,1.99367690086365
2,20,78,1,4,0.8,4,78,2,3,3,1.43369913101196,2,0.866040945053101
1,22,,2,,0.5,2,22,4,3,5,1.47564196586609,3,0.731873035430908
2,16,338,1,2,0.5,2,338,1,3,NaN,0,NaN,0
2,14,8,1,4,0.5,3,NaN,5,3,5,1.051922082901,3,0.643983125686646
1,108,,3,,0.8,2,NaN,5,3,5,1.43436884880066,3,0.658632040023804
2,6,346,2,3,0.5,1,NaN,5,3,5,1.3804919719696,2,0.828528165817261
1,350,,4,,0.5,4,350,1,3,4,1.52251505851746,2,0.7465500831604
2,86,84,2,3,0.8,3,84,2,3,3,1.19663715362549,3,1.28456497192383
2,14,72,2,4,0.5,3,NaN,5,3,4,1.83515906333923,3,0.946915864944458
1,108,,2,,0.5,2,108,3,3,1,1.07693004608154,3,1.14897489547729
1,84,,4,,0.8,4,84,2,3,2,1.49114918708801,3,1.69139099121094
1,18,,1,,0.5,1,18,4,3,1,0.112525939941406,3,1.62485790252686
1,6,,1,,0.8,1,6,4,3,5,1.05838894844055,2,1.37465596199036
1,96,,4,,0.5,4,96,3,3,3,0.784682989120483,3,0.952632904052734
1,10,,2,,0.5,3,NaN,5,3,5,1.73894286155701,3,0.679085969924927
1,98,,1,,0.5,2,NaN,5,3,5,1.46497297286987,2,0.657029867172241
2,346,104,2,4,0.8,3,NaN,5,3,4,1.87499117851257,2,1.51931619644165
1,20,,3,,0.8,3,20,4,3,4,0.609325885772705,3,0.681670904159546
1,106,,2,,0.8,2,106,3,3,3,1.09931898117065,3,1.79979205131531
2,356,70,1,4,0.5,1,356,1,3,5,2.08967804908752,3,0.337711811065674
2,14,94,1,4,0.8,3,NaN,5,3,5,1.63574814796448,1,1.82407402992249
2,112,16,1,4,0.5,1,112,3,3,NaN,0,2,1.46615219116211
2,8,10,1,2,0.8,2,10,4,3,5,2.28393292427063,1,1.08036208152771
1,20,,4,,0.8,4,20,4,3,4,0.698548078536987,3,0.834307909011841
1,76,,3,,0.5,3,76,2,3,4,0.59638500213623,3,0.609031915664673
2,80,352,1,3,0.8,2,NaN,5,3,5,0.818748950958252,3,1.03478097915649
1,338,,3,,0.8,3,338,1,3,1,1.62888193130493,3,0.776895999908447
2,352,14,2,3,0.8,3,14,4,3,1,2.01102495193481,2,0.691220045089722
1,82,,1,,0.5,1,82,2,3,3,1.09324789047241,3,1.12153100967407
1,106,,3,,0.8,3,106,3,3,1,2.48325490951538,3,0.779488086700439
1,82,,2,,0.8,3,NaN,5,3,5,1.29321217536926,3,1.57751798629761
1,344,,1,,0.5,4,NaN,5,3,5,2.18762588500977,3,0.915519952774048
1,102,,1,,0.5,3,NaN,5,3,5,1.65352892875671,2,0.738033056259155
2,16,98,1,2,0.8,4,NaN,5,3,5,0,1,0.651996850967407
2,338,6,1,4,0.5,4,6,4,3,4,0.989886045455933,3,1.37035918235779
2,110,78,1,4,0.8,1,110,3,4,5,1.07965779304504,1,1.21536684036255
2,16,10,1,3,0.5,4,NaN,5,4,5,0,2,0.757097005844116
2,4,78,3,4,0.5,2,NaN,5,4,5,0,2,1.47577500343323
2,344,20,2,3,0.8,4,NaN,5,4,5,0,2,0.717396020889282
2,96,80,1,3,0.5,1,96,3,4,3,1.44356894493103,3,0.844000101089478
2,14,98,1,4,0.5,4,98,3,4,NaN,0,1,1.49406003952026
1,20,,2,,0.5,2,20,4,4,4,2.72802782058716,2,0.964131116867065
2,20,72,1,4,0.5,3,NaN,5,4,5,0,3,0.462317943572998
1,354,,4,,0.8,4,354,1,4,3,2.32034301757812,1,0.476718902587891
1,70,,3,,0.8,3,70,2,4,3,1.75840997695923,2,0.37455677986145
2,80,112,2,4,0.5,4,112,3,4,3,1.46881103515625,2,0.356906175613403
1,86,,4,,0.8,4,86,2,4,2,0.774810075759888,3,0.895097017288208
2,82,18,1,2,0.5,4,NaN,5,4,5,1.44087600708008,2,0.444972991943359
1,6,,2,,0.5,2,6,4,4,4,1.87100601196289,3,0.407458066940308
1,112,,3,,0.5,3,112,3,4,3,1.1172821521759,2,0.629734039306641
1,82,,4,,0.5,1,NaN,5,4,5,0,3,0.703335046768188
2,98,6,1,3,0.8,1,98,3,4,4,1.7016589641571,2,0.717951059341431
2,344,22,3,4,0.5,1,NaN,5,4,5,1.2957079410553,2,0.471689939498901
2,348,338,1,2,0.5,3,NaN,5,4,5,1.40596795082092,2,0.949978113174438
1,10,,4,,0.5,4,10,4,4,4,1.68804407119751,3,0.592015027999878
1,16,,4,,0.5,2,NaN,5,4,5,1.9103798866272,3,0.526489973068237
2,4,104,2,4,0.8,2,4,4,4,4,1.69658803939819,3,0.520296096801758
2,356,108,1,3,0.5,4,NaN,5,4,5,1.37464499473572,3,0.582802057266235
1,6,,4,,0.5,4,6,4,4,4,1.40063190460205,3,0.800756931304932
2,96,348,2,4,0.8,3,NaN,5,4,5,0.426677942276001,3,0.666501998901367
2,346,348,1,4,0.8,3,NaN,5,4,5,1.23573589324951,3,0.544456958770752
2,344,76,1,3,0.5,2,NaN,5,4,5,1.01025295257568,3,0.858268022537231
2,350,70,3,4,0.5,1,NaN,5,4,5,1.00863599777222,2,0.504451036453247
1,104,,3,,0.8,3,104,3,4,3,1.27475309371948,2,0.630654096603394
2,6,68,1,3,0.5,3,68,2,4,2,0.852436065673828,2,0.816756010055542
1,70,,2,,0.5,4,NaN,5,4,5,1.28269410133362,2,1.49883699417114
1,80,,4,,0.8,4,80,2,4,3,0.817147970199585,3,0.553440809249878
1,112,,4,,0.5,3,NaN,5,4,5,1.2431800365448,2,0.675129890441895
1,356,,4,,0.5,4,356,1,4,4,1.94535613059998,2,0.529783964157104
2,350,74,1,2,0.8,2,74,2,4,2,1.89149904251099,2,1.41966891288757
2,12,70,2,3,0.8,1,NaN,5,4,5,1.04185891151428,2,0.72992205619812
2,18,80,1,4,0.8,1,18,4,4,1,2.21979784965515,1,0.707834005355835
2,80,98,3,4,0.8,4,98,3,4,2,1.67394590377808,1,0.626022815704346
1,84,,3,,0.8,3,84,2,4,3,1.28397583961487,1,0.444090843200684
2,346,344,1,4,0.8,4,344,1,4,1,1.9065408706665,2,0.682451009750366
2,18,10,1,2,0.8,1,18,4,4,1,2.07641792297363,1,0.94853401184082
1,74,,4,,0.5,2,NaN,5,4,5,1.21059608459473,2,0.450635194778442
1,86,,1,,0.5,1,86,2,4,3,1.68461513519287,2,0.444592952728271
2,100,346,1,3,0.8,2,NaN,5,4,5,1.20288705825806,2,0.411001920700073
2,14,112,2,4,0.5,3,NaN,5,4,5,1.13315606117249,2,0.693022012710571
2,350,96,1,3,0.8,1,350,1,4,1,1.27567100524902,1,0.515429973602295
2,110,22,3,4,0.5,2,NaN,5,4,5,0.869297027587891,2,0.493384122848511
2,82,6,1,3,0.8,3,6,4,4,4,2.14764499664307,1,0.395757913589478
1,70,,4,,0.8,3,NaN,5,4,5,0.413232803344727,3,0.359073877334595
1,112,,4,,0.8,1,NaN,5,4,5,0,2,0.50452995300293
1,12,,1,,0.5,3,NaN,5,4,5,0,3,0.630834102630615
1,22,,4,,0.8,4,22,4,4,4,1.1767361164093,2,0.693033933639526
2,72,76,1,2,0.8,1,72,2,4,3,2.19915318489075,1,1.43911194801331
1,18,,1,,0.8,3,NaN,5,4,5,1.02522706985474,3,0.649275064468384
2,20,340,2,3,0.5,3,340,1,4,1,1.74337601661682,1,0.599555969238281
2,86,78,1,3,0.8,2,NaN,5,4,5,0.92155909538269,2,0.998076915740967
1,84,,1,,0.8,1,84,2,4,1,1.35185503959656,1,0.560105800628662
2,86,356,1,4,0.5,2,NaN,5,4,5,1.26570987701416,1,1.45409107208252
1,8,,3,,0.8,4,NaN,5,4,5,1.27998995780945,2,1.65612101554871
2,6,352,1,3,0.8,3,352,1,4,1,2.09013080596924,2,0.454232931137085
1,354,,1,,0.8,1,354,1,4,1,1.12840104103088,1,0.800339221954346
1,354,,4,,0.5,4,354,1,4,1,1.02664589881897,2,1.21478796005249
2,10,344,2,4,0.5,2,10,4,4,5,2.86504912376404,1,1.08097195625305
2,96,338,3,4,0.5,3,96,3,4,2,2.09066200256348,1,0.59906005859375
2,82,86,1,4,0.8,2,NaN,5,4,5,0.825003147125244,3,0.561271905899048
2,18,342,1,4,0.8,3,NaN,5,4,5,1.34711289405823,2,0.543346881866455
1,356,,3,,0.8,2,NaN,5,4,5,1.32921886444092,2,0.905450105667114
2,10,22,2,4,0.5,3,NaN,5,4,5,0,2,0.775974988937378
2,8,338,1,2,0.5,4,NaN,5,4,5,0,2,0.689711093902588
2,96,100,1,3,0.5,2,NaN,5,4,5,1.39560294151306,2,1.53617286682129
1,14,,3,,0.5,3,14,4,4,4,1.52192306518555,3,0.602144956588745
2,94,76,2,4,0.5,2,94,3,4,3,1.05230188369751,2,0.488204002380371
1,112,,1,,0.5,1,112,3,4,3,0.0357110500335693,2,0.441746950149536
1,338,,2,,0.5,2,338,1,4,1,1.25134110450745,3,0.367601871490479
1,340,,1,,0.8,2,NaN,5,4,5,0,2,1.32160782814026
2,102,86,2,3,0.8,4,NaN,5,4,5,0.87566614151001,2,1.35195589065552
1,70,,2,,0.8,1,NaN,5,4,5,1.24191117286682,3,1.53810000419617
2,108,74,1,4,0.8,4,74,2,4,2,2.5160710811615,3,1.13621616363525
1,110,,3,,0.8,2,NaN,5,4,5,1.04227995872498,3,0.858258008956909
2,72,6,1,3,0.8,4,NaN,5,4,5,0.844156980514526,3,0.968638896942139
1,74,,1,,0.5,1,74,2,4,2,0.938774824142456,3,0.594570875167847
1,8,,2,,0.5,2,8,4,4,1,2.02509498596191,1,0.576809167861938
1,94,,3,,0.8,2,NaN,5,4,5,0.882731914520264,2,0.395125150680542
1,346,,3,,0.8,2,NaN,5,4,5,1.79335784912109,3,0.53715991973877
1,96,,1,,0.8,2,NaN,5,4,5,1.16340398788452,3,1.1713879108429
2,18,344,3,4,0.8,1,NaN,5,4,5,1.48153710365295,2,0.561444997787476
1,354,,3,,0.5,1,NaN,5,4,5,1.45961713790894,2,1.08368611335754
1,86,,4,,0.5,1,NaN,5,4,5,0,3,0.746056079864502
1,356,,3,,0.5,1,NaN,5,4,5,1.13215589523315,2,0.420154094696045
1,72,,3,,0.5,1,NaN,5,4,5,1.08214092254639,2,0.466221809387207
2,110,104,1,2,0.5,1,110,3,4,1,2.56454300880432,1,0.876253843307495
1,16,,2,,0.5,2,16,4,4,4,2.32248187065125,2,1.0827009677887
2,14,14,2,4,0.8,2,14,4,4,4,1.40456199645996,2,0.420586109161377
1,106,,3,,0.5,1,NaN,5,4,5,0.682816982269287,3,0.418972969055176
